stop_id_raw,stop_name,mode,Headway_Min,Freq_Class
5168,LIBERTY HEIGHTS AVE & GARRISON BLVD sb,localbus,14.5,Moderate Frequency
32,Reisterstown Rd & Windsor Ave,localbus,33.2,Infrequent
1236,PENNSYLVANIA AVE & RETREAT ST sb,localbus,33.2,Infrequent
1237,PENNSYLVANIA AVE & NORTH AVE sb,localbus,33.2,Infrequent
1238,PENNSYLVANIA AVE & CUMBERLAND ST sb,localbus,33.2,Infrequent
1244,PENNSYLVANIA AVE & PRESSTMAN ST sb,localbus,33.2,Infrequent
1245,PENNSYLVANIA AVE & LAURENS ST fs sb,localbus,33.2,Infrequent
10477,PENNSYLVANIA AVE & MOSHER ST sb,localbus,33.2,Infrequent
13838,BIDDLE ST & GUILFORD AVE eb,localbus,34.2,Infrequent
3757,BIDDLE ST & GREENMOUNT AVE eb,localbus,34.2,Infrequent
4021,BIDDLE ST & VALLEY ST eb,localbus,34.2,Infrequent
9480,BIDDLE ST & HARFORD RD eb,localbus,34.2,Infrequent
8564,BIDDLE ST & CAROLINE AVE eb,localbus,34.2,Infrequent
4028,CAROLINE ST & MADISON ST sb,localbus,34.2,Infrequent
4029,CAROLINE ST & MONUMENT ST sb,localbus,34.2,Infrequent
10548,CAROLINE ST & FAYETTE ST sb,localbus,34.2,Infrequent
4034,CAROLINE ST & LOMBARD ST fs sb,localbus,34.2,Infrequent
4035,CAROLINE ST & PRATT ST sb,localbus,34.2,Infrequent
4036,CAROLINE ST & GOUGH ST fs sb,localbus,34.2,Infrequent
8554,FULTON AVE & REISTERSTOWN RD fs nb,localbus,24.3,Low Frequency
1367,PENNSYLVANIA AVE& CLIFTON AVE nb,localbus,13.0,Moderate Frequency
4039,CAROLINE ST & GOUGH ST nb,localbus,33.7,Infrequent
4040,CAROLINE ST & PRATT ST nb,localbus,33.8,Infrequent
4044,CAROLINE ST & BALTIMORE ST nb,localbus,32.6,Infrequent
10550,CAROLINE ST & FAYETTE ST fs nb,localbus,32.6,Infrequent
4048,CAROLINE ST & MONUMENT ST fs nb,localbus,32.6,Infrequent
4050,CAROLINE ST & MADISON ST nb,localbus,32.6,Infrequent
4053,CAROLINE ST & BIDDLE ST nb,localbus,32.6,Infrequent
10815,PRESTON ST & CAROLINE ST wb fs,localbus,32.6,Infrequent
4057,PRESTON ST & HARFORD RD fs wb,localbus,32.6,Infrequent
4060,PRESTON ST & VALLEY ST wb,localbus,32.6,Infrequent
4062,PRESTON ST & GREENMOUNT AVE fs wb,localbus,32.6,Infrequent
13834,PRESTON ST & GUILFORD ST ns wb,localbus,32.6,Infrequent
4077,DOLPHIN ST & PENNSYLVANIA AVE sb,localbus,11.0,Moderate Frequency
1247,PENNSYLVANIA AVE & MOSHER ST nb,localbus,31.7,Infrequent
1357,PENNSYLVANIA AVE& LAURENS ST nb,localbus,31.7,Infrequent
1359,PENNSYLVANIA AVE & PRESSTMAN ST nb,localbus,31.7,Infrequent
1364,PENNSYLVANIA AVE & CUMBERLAND ST nb,localbus,31.7,Infrequent
1365,PENNSYLVANIA AVE & NORTH AVE nb,localbus,31.7,Infrequent
13833,LIBERTY HEIGHTS AVE & REISTERSTOWN RD fs wb,localbus,14.7,Moderate Frequency
5252,LIBERTY HT & AYRDALE AVEwb,localbus,14.3,Moderate Frequency
5253,LIBERTY HEIGHTS AVE & GARRISON BLVD nwb,localbus,14.3,Moderate Frequency
5289,LIBERTY HTS & HOWARD PARK AVE nb,localbus,14.5,Moderate Frequency
5291,LIBERTY HEIGHTS AVE & MILFORD AVE nb,localbus,14.3,Moderate Frequency
7282,LIBERTY HEIGHTS AVE & ROGERS AVE nb,localbus,14.3,Moderate Frequency
3838,Boston St & Dundalk Ave,localbus,15.4,Moderate Frequency
3840,Boston St & Gusryan St,localbus,15.4,Moderate Frequency
3859,Boston St & Anglesea St,localbus,15.4,Moderate Frequency
3861,O'Donnell St Cutoff & Travel Center,localbus,15.4,Moderate Frequency
1307,Conkling St & Dillon St,localbus,15.4,Moderate Frequency
2037,Eastern Ave & Highland Ave,localbus,13.7,Moderate Frequency
2039,Eastern Ave & East Ave,localbus,13.7,Moderate Frequency
2042,Eastern Ave & Linwood Ave,localbus,13.7,Moderate Frequency
2045,Eastern Ave & Luzerne Ave,localbus,13.7,Moderate Frequency
2047,Eastern Ave & Patterson Park Ave,localbus,13.7,Moderate Frequency
12237,Eastern Ave & Chester St,localbus,13.7,Moderate Frequency
2049,Eastern Ave & Washington St,localbus,13.7,Moderate Frequency
2050,Eastern Ave & Wolfe St,localbus,13.7,Moderate Frequency
2053,Eastern Ave & Broadway,localbus,13.7,Moderate Frequency
13815,Eastern Ave & Caroline St,localbus,13.7,Moderate Frequency
14161,Eastern Ave & Albemarle St,localbus,13.7,Moderate Frequency
14283,CAREY ST & HOLLINS SB ns,localbus,13.9,Moderate Frequency
136,Carey St & Mulberry St,localbus,13.9,Moderate Frequency
137,Carey St & Franklin St,localbus,13.9,Moderate Frequency
138,Carey St & Edmondson Ave,localbus,13.9,Moderate Frequency
140,Carey St & Lanvale St,localbus,13.9,Moderate Frequency
141,Carey St & Lafayette Ave,localbus,13.9,Moderate Frequency
12180,Riggs Ave & Carey St,localbus,13.9,Moderate Frequency
145,Riggs Ave & Gilmor St,localbus,13.9,Moderate Frequency
4093,Gilmor St & Winchester St,localbus,13.9,Moderate Frequency
4094,Gilmor St & Lauren St,localbus,13.9,Moderate Frequency
4096,Gilmor St & Presstman St,localbus,13.4,Moderate Frequency
151,Fulton Ave & Baker St,localbus,13.4,Moderate Frequency
152,Fulton Ave & Presbury St,localbus,13.4,Moderate Frequency
153,Fulton Ave & North Ave,localbus,13.4,Moderate Frequency
154,Fulton Ave & Clifton Ave,localbus,13.4,Moderate Frequency
159,Gwynns Falls Pkwy & Reisterstown Rd,localbus,13.4,Moderate Frequency
13528,Mondawmin Metro Station (Bus Bay 8),localbus,7.5,High Frequency
35,Fulton Ave & Clifton Ave,localbus,14.0,Moderate Frequency
36,Fulton Ave & North Ave,localbus,14.0,Moderate Frequency
37,Fulton Ave & Presbury St,localbus,14.0,Moderate Frequency
38,Fulton Ave & Baker St,localbus,14.0,Moderate Frequency
14168,Presstman St & Mount St,localbus,14.0,Moderate Frequency
3990,Gilmor St & Lorman Ct,localbus,14.0,Moderate Frequency
3991,GILMOR ST & LAURENS ST sb,localbus,14.0,Moderate Frequency
3992,GILMOR ST & WINCHESTER ST sb,localbus,14.0,Moderate Frequency
3993,RIGGS AVE & N PARRISH ST,localbus,14.0,Moderate Frequency
10024,RIGGS & CALHOUN eb,localbus,14.0,Moderate Frequency
9326,Calhoun St & Lafayette Ave,localbus,15.3,Moderate Frequency
48,Calhoun St & Lanvale St,localbus,14.0,Moderate Frequency
11180,Calhoun St & Edmondson Ave,localbus,14.0,Moderate Frequency
51,Calhoun St & Franklin St,localbus,14.0,Moderate Frequency
52,Calhoun St & Saratoga St,localbus,15.3,Moderate Frequency
13814,EASTERN AVE & PRESIDENT ST fs eb,localbus,13.8,Moderate Frequency
13805,Eastern Ave & Caroline St,localbus,13.8,Moderate Frequency
1888,Eastern Ave & Broadway,localbus,13.8,Moderate Frequency
1891,Eastern Ave & Wolfe St,localbus,13.8,Moderate Frequency
1892,Eastern Ave & Washington St,localbus,13.8,Moderate Frequency
1893,Eastern Ave & Chester St,localbus,13.8,Moderate Frequency
12220,Eastern Ave & Patterson Park Ave,localbus,13.8,Moderate Frequency
1896,Eastern Ave & Milton Ave,localbus,13.8,Moderate Frequency
1897,Eastern Ave & Lakewood Ave,localbus,13.8,Moderate Frequency
12221,Eastern Ave & Linwood Ave,localbus,13.8,Moderate Frequency
12222,Eastern Ave & East Ave,localbus,13.8,Moderate Frequency
1904,Eastern Ave & Highland Ave,localbus,13.8,Moderate Frequency
1905,Eastern Ave & Conkling St,localbus,13.8,Moderate Frequency
1301,Conkling St & Dillon St,localbus,15.1,Moderate Frequency
12420,O'Donnell St Cutoff & Travel Center,localbus,15.3,Moderate Frequency
12421,Boston St & Anglesea St,localbus,15.1,Moderate Frequency
3797,Boston St & Gusryan St,localbus,15.1,Moderate Frequency
3800,Boston St & Dundalk Ave,localbus,15.1,Moderate Frequency
54,Calhoun St & Fayette St,localbus,58.6,Infrequent
3873,Lombard St & Kresson St,localbus,13.1,Moderate Frequency
130,Fayette St & Fremont Ave,localbus,14.4,Moderate Frequency
131,Fayette St & Poppleton St,localbus,14.4,Moderate Frequency
132,Fayette St & Schroeder St,localbus,14.4,Moderate Frequency
13795,SCHROEDER ST & SARATOGA ST nb,localbus,14.4,Moderate Frequency
10867,FRANKLIN & ARLINGTON AVE wb,localbus,14.4,Moderate Frequency
10868,FRANKLIN ST & CAREY ST wb,localbus,14.4,Moderate Frequency
10869,FRANKLIN ST & CALHOUN ST wb,localbus,14.4,Moderate Frequency
10675,FRANKLIN ST & FULTON AVE wb,localbus,14.4,Moderate Frequency
14109,WEST BALTIMORE MARC STATION BAY 3,localbus,7.9,High Frequency
10674,MULBERRY ST & MONROE ST eb,localbus,15.2,Moderate Frequency
4442,MULBERRY ST & CALHOUN ST eb,localbus,14.4,Moderate Frequency
4443,MULBERRY ST & CAREY ST eb,localbus,14.4,Moderate Frequency
12623,MULBERRY & ARLINGTON fs eb,localbus,14.4,Moderate Frequency
13794,SCHROEDER ST & FAYETTE ST fs sb,localbus,14.4,Moderate Frequency
294,LOMBARD ST & MOUNT ST wb,localbus,14.7,Moderate Frequency
295,LOMBARD ST & FULTON fs wb,localbus,14.7,Moderate Frequency
297,LOMBARD ST & PAYSON ST wb,localbus,14.5,Moderate Frequency
298,FREDERICK AVE & PULASKI ST wb,localbus,14.5,Moderate Frequency
300,FREDERICK AVE & BENTALOU ST wb,localbus,14.5,Moderate Frequency
302,FREDERICK AVE & CATHERINE ST wb,localbus,14.5,Moderate Frequency
303,FREDERICK AVE & FRANKLINTOWN RD wb,localbus,14.5,Moderate Frequency
8431,FREDERICK AVE & EASTLYNNE AVE wb,localbus,14.5,Moderate Frequency
306,FREDERICK AVE & FONTHILL AVE wb,localbus,14.5,Moderate Frequency
309,FREDERICK AVE & MOUNT OLIVET LN wb,localbus,14.5,Moderate Frequency
235,FREDERICK AVE & HILTON ST eb,localbus,14.4,Moderate Frequency
238,FREDERICK AVE & WELLESLEY ST eb,localbus,14.4,Moderate Frequency
261,FREDERICK AVE & FONTHILL AVE fs eb,localbus,14.4,Moderate Frequency
262,FREDERICK AVE & BRUNSWICK ST eb,localbus,14.4,Moderate Frequency
264,FREDERICK AVE & FRANKLINTOWN RD opp eb,localbus,14.4,Moderate Frequency
265,FREDERICK AVE & CATHERINE ST eb,localbus,14.4,Moderate Frequency
267,FREDERICK AVE & BENTALOU ST eb,localbus,14.4,Moderate Frequency
269,PRATT ST & PULASKI ST eb,localbus,14.4,Moderate Frequency
272,PRATT ST & FULTON AVE eb,localbus,14.4,Moderate Frequency
273,PRATT ST & MOUNT ST eb,localbus,14.6,Moderate Frequency
10315,GILMOR ST & LOMBARD ST fs nb,localbus,14.6,Moderate Frequency
1587,GREENMOUNT AVE & PITMAN PL fs,localbus,12.3,Moderate Frequency
1589,GREENMOUNT AVE & PRESTON ST sb,localbus,12.3,Moderate Frequency
1590,GREENMOUNT & BIDDLE sb,localbus,12.2,Moderate Frequency
1592,GREENMOUNT AVE & EAGER ST sb,localbus,12.3,Moderate Frequency
10700,GREENMOUNT AVE & MADISON ST sb,localbus,12.2,Moderate Frequency
13811,FORREST ST & GREENMOUNT AVE fs sb,localbus,12.2,Moderate Frequency
14134,BALTIMORE ARENA BAY 3,localbus,12.4,Moderate Frequency
1607,FORREST ST & HILLEN ST nb,localbus,12.3,Moderate Frequency
1608,GREENMOUNT AVE & MONUMENT ST nb,localbus,12.3,Moderate Frequency
8685,GREENMOUNT AVE & MADISON ST nb,localbus,12.3,Moderate Frequency
12207,GREENMOUNT AVE & EAGER ST nb,localbus,12.3,Moderate Frequency
1612,GREENMOUNT AVE & BIDDLE ST nb,localbus,12.3,Moderate Frequency
1613,GREENMOUNT AVE & PRESTON ST nb,localbus,12.3,Moderate Frequency
1616,GREENMOUNT AVE & OLIVER ST opp nb,localbus,12.3,Moderate Frequency
1618,GREENMOUNT AVE & NORTH AVE nb,localbus,12.2,Moderate Frequency
14149,MORGAN STATE UNIVERSITY,localbus,14.8,Moderate Frequency
480,33RD ST & GUILFORD AVE,localbus,28.2,Low Frequency
6853,VIRGINIA AVE & FARRING CT opp sb,localbus,14.8,Moderate Frequency
12530,CHURCH ST & PRUDENCE ST,localbus,14.8,Moderate Frequency
6855,CHURCH ST & PENNINGTON AVE,localbus,14.8,Moderate Frequency
6859,SPRUCE ST & PENNINGTON AVE wb,localbus,7.7,High Frequency
12692,CHURCH ST & PRUDENCE ST fs wb,localbus,14.9,Moderate Frequency
6918,VIRGINIA AVE & FARRING CT fs nb,localbus,14.9,Moderate Frequency
545,33RD ST & SAINT PAUL ST eb,localbus,27.9,Low Frequency
11337,MLK BLVD & LOMBARD ST fs sb,localbus,15.9,Moderate Frequency
2186,MLK BLVD & PRATT ST fs sb,localbus,15.9,Moderate Frequency
2187,WASHINGTON BLVD & BARRE ST wb,localbus,15.9,Moderate Frequency
2191,WASHINGTON BLVD & CROSS ST sb,localbus,15.9,Moderate Frequency
2193,WASHINGTON BLVD & CAREY ST sb,localbus,15.5,Moderate Frequency
2198,WASHINGTON BLVD & BUSH ST sb,localbus,15.5,Moderate Frequency
2202,WASHINGTON BLVD & ELK opp sb,localbus,15.1,Moderate Frequency
2205,WASHINGTON BLVD & MONROE ST wb,localbus,15.1,Moderate Frequency
2206,WASHINGTON BLVD & RR TRACKS wb,localbus,15.1,Moderate Frequency
2209,WASHINGTON BLVD & HOLLINS FERRY RD wb,localbus,15.1,Moderate Frequency
2211,WASHINGTON BLVD & SPENCE ST fs sb,localbus,15.1,Moderate Frequency
2214,WASHINGTON BLVD & WHISTLER AVE opp wb,localbus,15.1,Moderate Frequency
2217,WASHINGTON BLVD & DESOTO RD wb,localbus,15.1,Moderate Frequency
2220,WASHINGTON & INVERNESS sb,localbus,15.1,Moderate Frequency
2224,WASHINGTON BLVD & ATCO AVE sb,localbus,15.1,Moderate Frequency
11467,WASHINGTON BLVD & DIGNAN RD eb,localbus,15.7,Moderate Frequency
2286,WASHINGTON BLVD & INVERNESS AVE nb,localbus,15.7,Moderate Frequency
2288,WASHINGTON BLVD & DESOTO RD opp nb,localbus,15.7,Moderate Frequency
2291,WASHINGTON BLVD & WHISTLER AVE fs,localbus,15.7,Moderate Frequency
2295,WASHINGTON BLVD & BREITWERT nb,localbus,15.7,Moderate Frequency
2297,WASHINGTON BLVD & HOLLINS FERRY RD fs nb,localbus,15.7,Moderate Frequency
2302,WASHINGTON BLVD & MONROE ST nb,localbus,15.7,Moderate Frequency
2303,WASHINGTON BLVD & ELK fs nb,localbus,15.7,Moderate Frequency
2307,WASHINGTON BLVD & BUSH ST nb,localbus,15.7,Moderate Frequency
2311,WASHINGTON BLVD & CAREY ST nb,localbus,15.7,Moderate Frequency
2312,WASHINGTON BLVD & CROSS ST fs eb,localbus,15.7,Moderate Frequency
2315,WASHINGTON BLVD & BARRE ST fs eb,localbus,15.7,Moderate Frequency
12307,CEDONIA AVE & HAMILTON AVE sb,localbus,16.3,Moderate Frequency
928,SINCLAIR & FRANKFORD PLAZA wb,localbus,16.3,Moderate Frequency
952,PRESTON & LINWOOD wb,localbus,16.3,Moderate Frequency
955,PRESTON ST & LUZERNE AVE wb,localbus,16.3,Moderate Frequency
977,PRESTON ST & MONTFORD AVE wb ns,localbus,16.3,Moderate Frequency
962,PATTERSON PARK & CHASE sb,localbus,16.3,Moderate Frequency
964,PATTERSON PARK & ASHLAND sb,localbus,16.1,Moderate Frequency
13819,MADISON ST & GUILFORD AVE wb,localbus,16.1,Moderate Frequency
14165,MADISON ST & CHARLES ST wb ns,localbus,16.1,Moderate Frequency
13822,MADISON ST & EUTAW ST wb,localbus,16.1,Moderate Frequency
4079,DOLPHIN ST & MYRTLE AVE sb,localbus,16.3,Moderate Frequency
8395,LAFAYETTE AVE & MYRTLE AVE fs wb,localbus,16.3,Moderate Frequency
4086,LAFAYETTE AVE & CAREY ST wb,localbus,16.3,Moderate Frequency
4089,LAFAYETTE AVE & PARRISH ST wb,localbus,16.3,Moderate Frequency
13823,LAFAYETTE AVE & FULTON AVE wb,localbus,16.3,Moderate Frequency
13824,MONROE ST & EDMONDSON AVE sb,localbus,16.3,Moderate Frequency
14110,WEST BALTIMORE MARC STATION BAY 4,localbus,8.5,High Frequency
13809,FULTON AVE & EDMONDSON AVE fs nb,localbus,16.9,Moderate Frequency
13810,FULTON AVE & LAFAYETTE AVE nb,localbus,16.9,Moderate Frequency
3996,LAFAYETTE AVE & GILMOR ST fs eb,localbus,16.9,Moderate Frequency
3998,LAFAYETTE AVE & CAREY ST ns eb,localbus,16.9,Moderate Frequency
4000,LAFAYETTE AVE & ARLINGTON AVE eb,localbus,16.9,Moderate Frequency
8801,LAFAYETTE AVE & MYRTLE AVE eb,localbus,16.6,Moderate Frequency
4005,DOLPHIN ST & MYRTLE AVE fs eb,localbus,16.6,Moderate Frequency
800,DRUID HILL & HOFFMAN sb,localbus,16.6,Moderate Frequency
801,DRUID HILL AVE & PRESTON ST sb,localbus,16.6,Moderate Frequency
803,DRUID HILL AVE & ORCHARD ST sb,localbus,16.6,Moderate Frequency
13825,CENTRE ST & EUTAW ST eb,localbus,16.7,Moderate Frequency
13826,CENTRE ST & HOWARD ST eb,localbus,16.7,Moderate Frequency
13827,CENTRE ST & CHARLES ST eb ns,localbus,16.7,Moderate Frequency
13828,CENTRE ST & ST PAUL ST fs eb,localbus,16.9,Moderate Frequency
834,PATTERSON PARK & MADISON nb,localbus,16.7,Moderate Frequency
836,PATTERSON PARK & EAGER nb,localbus,16.7,Moderate Frequency
837,PATTERSON PARK & CHASE nb,localbus,16.7,Moderate Frequency
839,PATTERSON PARK & PRESTON nb,localbus,16.7,Moderate Frequency
873,PRESTON & MILTON eb,localbus,16.7,Moderate Frequency
874,PRESTON ST & LAKEWOOD AVE eb,localbus,16.7,Moderate Frequency
876,PRESTON & LINWOOD eb,localbus,16.7,Moderate Frequency
903,SINCLAIR & MORAVIA fs eb,localbus,16.9,Moderate Frequency
917,CEDONIA AVE & HAMILTON AVE nb,localbus,16.7,Moderate Frequency
5890,ARGONNE DR & CATOR AVE opp eb,localbus,22.5,Low Frequency
4825,ROGERS AVE STATION,localbus,5.0,High Frequency
32498,WARNER ST (Greyhound Bus Station),commuterbus,65.6,Infrequent
62,Baltimore St & Paca St,commuterbus,34.3,Infrequent
64,BALTIMORE & HOWARD mid eb,commuterbus,58.8,Infrequent
66,BALTIMORE ST & CHARLES ST eb,commuterbus,34.3,Infrequent
67,BALTIMORE ST & LIGHT ST mb eb,commuterbus,34.3,Infrequent
814,BALTIMORE ST & CALVERT ST fs eb,commuterbus,34.3,Infrequent
3395,GAY ST & FAYETTE ST nb,commuterbus,30.0,Low Frequency
12177,MONUMENT ST & WOLFE ST eb,commuterbus,31.4,Infrequent
14195,WOLFE ST & ORLEANS ST,commuterbus,22.5,Low Frequency
283,FAYETTE ST & GAY ST wb,commuterbus,28.8,Low Frequency
516,SAINT PAUL ST & FAYETTE ST fs sb,commuterbus,26.5,Low Frequency
68,LIGHT ST & REDWOOD ST sb,commuterbus,26.5,Low Frequency
3661,LOMBARD ST & CHARLES ST mb wb,commuterbus,26.5,Low Frequency
1341,LOMBARD ST & HOPKINS PL wb,commuterbus,44.1,Infrequent
1342,LOMBARD ST & HOWARD ST wb,commuterbus,44.1,Infrequent
14081,GREENE ST & LOMBARD ST sb fs,commuterbus,60.0,Infrequent
3735,BALTIMORE ST & PINE ST fs eb,commuterbus,40.0,Infrequent
2323,BALTIMORE ST & EUTAW ST fs eb,commuterbus,40.0,Infrequent
10568,BALTIMORE ST & BALTIMORE ARENA,commuterbus,40.0,Infrequent
816,GAY ST & LEXINGTON ST fs nb,commuterbus,40.0,Infrequent
1343,LOMBARD ST & EUTAW ST fs wb,commuterbus,69.2,Infrequent
5196,LOMBARD ST & GREENE ST wb,commuterbus,69.2,Infrequent
501,CATHEDRAL ST & MULBERRY sb,commuterbus,50.0,Infrequent
502,CATHEDRAL ST & SARATOGA ST sb,commuterbus,50.0,Infrequent
503,LIBERTY ST & LEXINGTON ST sb,commuterbus,50.0,Infrequent
504,HOPKINS PL & BALTIMORE ARENA mb sb,commuterbus,59.6,Infrequent
7529,HOWARD ST & CAMDEN ST sb,commuterbus,33.4,Infrequent
13664,HOWARD ST & PRATT ST ns (CONVENTION CENTER),commuterbus,34.6,Infrequent
7524,HOWARD ST & PRATT ST fs nb,commuterbus,82.5,Infrequent
2067,HOWARD ST & REDWOOD ST opp nb,commuterbus,82.5,Infrequent
12036,HOWARD ST & BALT & FAIRMOUNT mis nb,commuterbus,82.5,Infrequent
2069,HOWARD ST & FAYETTE ST nb,commuterbus,82.5,Infrequent
2936,HOWARD ST & LEXINGTON ST nb,commuterbus,82.5,Infrequent
2072,HOWARD ST & SARATOGA ST mid nb,commuterbus,82.5,Infrequent
122,CHARLES ST & LOMBARD ST nb,commuterbus,13.4,Moderate Frequency
506,CHARLES ST & REDWOOD ST nb,commuterbus,13.4,Moderate Frequency
519,CHARLES ST & FAYETTE ST nb,commuterbus,13.4,Moderate Frequency
520,CHARLES ST & LEXINGTON ST fs nb,commuterbus,13.4,Moderate Frequency
521,CHARLES ST & PLEASANT ST nb,commuterbus,13.4,Moderate Frequency
523,CHARLES ST & HAMILTON ST nb,commuterbus,24.2,Low Frequency
524,CHARLES ST & MT VERNON PL nb,commuterbus,42.0,Infrequent
13641,CHARLES ST & CHASE ST nb,commuterbus,42.0,Infrequent
11511,PRESTON ST & MARYLAND AVE wb,commuterbus,42.0,Infrequent
5233,EUTAW ST & 29TH DIVISION ST nb,commuterbus,42.0,Infrequent
11487,DOLPHIN ST & HOWARD ST eb,commuterbus,43.5,Infrequent
4017,BIDDLE ST & SAINT PAUL ST eb,commuterbus,45.0,Infrequent
509,SAINT PAUL ST & MADISON ST sb,commuterbus,45.0,Infrequent
511,SAINT PAUL ST between MONUMENT ST & CENTRE ST sb,commuterbus,45.0,Infrequent
512,SAINT PAUL PL & MULBERRY ST mb sb,commuterbus,24.0,Low Frequency
514,SAINT PAUL PL & SARATOGA ST sb,commuterbus,24.0,Low Frequency
515,SAINT PAUL PL & LEXINGTON ST sb,commuterbus,24.0,Low Frequency
11472,CENTRE ST & GUILFORD AVE eb,commuterbus,53.5,Infrequent
7528,MONUMENT ST & RUTLAND AVE eb,commuterbus,19.5,Moderate Frequency
285,FAYETTE ST & SAINT PAUL ST wb,commuterbus,66.2,Infrequent
7640,Camden Station / Camden Yards (Northbound),lightrail,8.6,High Frequency
7641,Convention Center (Northbound),lightrail,8.6,High Frequency
7642,Baltimore Arena (University Center) (Northbound),lightrail,8.6,High Frequency
7643,Lexington Market (Northbound),lightrail,8.6,High Frequency
7644,Mt. Vernon (Centre Street) (Northbound),lightrail,8.6,High Frequency
7645,Cultural Center / State Center (Northbound),lightrail,8.6,High Frequency
7646,Mt. Royal / MICA (Northbound),lightrail,8.6,High Frequency
7647,Penn Station (Northbound),lightrail,30.1,Infrequent
7648,North Avenue (Northbound),lightrail,12.0,Moderate Frequency
7649,MTA Light Rail Division,lightrail,6.5,High Frequency
7650,Woodberry (Northbound),lightrail,12.7,Moderate Frequency
7651,Cold Spring Lane (Northbound),lightrail,12.7,Moderate Frequency
7652,Mt. Washington (Northbound),lightrail,12.7,Moderate Frequency
7635,Patapsco (Northbound),lightrail,11.8,Moderate Frequency
7637,Cherry Hill (Northbound),lightrail,11.8,Moderate Frequency
7638,Westport (Northbound),lightrail,11.7,Moderate Frequency
7639,Hamburg Street (Northbound),lightrail,11.7,Moderate Frequency
7676,North Avenue (Southbound),lightrail,11.4,Moderate Frequency
7678,Mt. Royal / MICA (Southbound),lightrail,8.5,High Frequency
7679,Cultural Center / State Center (Southbound),lightrail,8.5,High Frequency
7680,Mt. Vernon (Centre Street) (Southbound),lightrail,8.5,High Frequency
7681,Lexington Market (Southbound),lightrail,8.6,High Frequency
7682,Baltimore Arena (University Center) (Southbound),lightrail,8.6,High Frequency
7683,Convention Center (Southbound),lightrail,8.6,High Frequency
7684,Camden Station / Camden Yards (Southbound),lightrail,8.6,High Frequency
7685,Hamburg Street (Southbound),lightrail,12.0,Moderate Frequency
7686,Westport (Southbound),lightrail,12.0,Moderate Frequency
7687,Cherry Hill (Southbound),lightrail,12.0,Moderate Frequency
7673,Mt. Washington (Southbound),lightrail,12.8,Moderate Frequency
7674,Cold Spring Lane (Southbound),lightrail,12.8,Moderate Frequency
7675,Woodberry (Southbound),lightrail,12.8,Moderate Frequency
7677,Penn Station (Southbound),lightrail,29.7,Low Frequency
7519,REISTERSTOWN PLAZA STATION (METRO) nb,metro,9.6,High Frequency
4819,REISTERSTOWN PLAZA STATION (METRO) sb,metro,10.3,Moderate Frequency
10419,ROGERS AVE STATION (METRO) sb,metro,9.9,High Frequency
5585,WEST COLD SPRING STATION (METRO),metro,9.9,High Frequency
7503,MONDAWMIN STATION (METRO) sb,metro,9.9,High Frequency
7504,PENN NORTH STATION (METRO) sb,metro,9.9,High Frequency
7505,UPTON STATION (METRO) sb,metro,9.9,High Frequency
7506,STATE CENTER (METRO) sb,metro,9.9,High Frequency
7507,LEXINGTON MARKET (METRO) sb,metro,9.9,High Frequency
7508,CHARLES CENTER (METRO) sb,metro,9.9,High Frequency
7509,SHOT TOWER STATION (METRO) sb,metro,9.9,High Frequency
7510,JOHNS HOPKINS STATION (METRO),metro,5.1,High Frequency
7511,SHOT TOWER STATION (METRO) nb,metro,9.9,High Frequency
7512,CHARLES CENTER (METRO) nb,metro,9.9,High Frequency
7513,LEXINGTON MARKET (METRO) nb,metro,9.9,High Frequency
7514,STATE CENTER (METRO) nb,metro,9.9,High Frequency
7515,UPTON STATION (METRO) nb,metro,9.9,High Frequency
7516,PENN NORTH STATION (METRO) nb,metro,9.9,High Frequency
7517,MONDAWMIN STATION (METRO) nb,metro,9.9,High Frequency
5584,WEST COLD SPRING STATION (METRO),metro,9.9,High Frequency
10420,ROGERS AVE STATION (METRO) nb,metro,9.9,High Frequency
12006,CAMDEN STATION MARC,marc,33.1,Infrequent
11980,PENN STATION MARC sb,marc,33.5,Infrequent
11981,WEST BALTIMORE MARC sb,marc,43.2,Infrequent
11995,WEST BALTIMORE MARC nb,marc,49.1,Infrequent
12002,PENN STATION MARC nb,marc,37.7,Infrequent
